panel,kind,stage,condition,block_count,origin_count,seed_count,term,nmae_difference,ci_low,ci_high
neso_2026_jul_aug,standard,selected,REFERENCE,8,55,2,mag_specific_B0,-0.0005744787162768396,-0.0015298011995542593,0.00037963389694051653
neso_2026_jul_aug,standard,selected,REFERENCE,8,55,2,second_stage_interaction_mag,0.004087352579706314,-0.0037473242103029537,0.01369580377300812
neso_2026_jul_aug,standard,selected,REFERENCE,8,55,2,mag_rule_interaction,-0.0014225516862416121,-0.004166707885457367,0.001266966600982093
neso_2026_jul_aug,standard,selected,SHIFT4,8,55,2,plain_gain_F0,0.23276859792474439,0.1537774727773128,0.3204813577289112
neso_2026_jul_aug,standard,selected,SHIFT4,8,55,2,plain_gain_B0,0.0018518728730979115,0.0008071503178835962,0.002662378292802614
neso_2026_jul_aug,standard,selected,SHIFT4,8,55,2,mag_gain_F0,0.23788439844732337,0.1686411083729295,0.31606903633932887
neso_2026_jul_aug,standard,selected,SHIFT4,8,55,2,mag_gain_B0,0.0024421553501583248,0.0008237000434631462,0.004030981507831217
neso_2026_jul_aug,standard,selected,SHIFT4,8,55,2,mag_specific_F0,0.005115800522578929,-0.006686809274098969,0.016276349962356055
neso_2026_jul_aug,standard,selected,SHIFT4,8,55,2,mag_specific_B0,0.0005902824770604137,-0.0013875628020519662,0.0027169776309291347
neso_2026_jul_aug,standard,selected,SHIFT4,8,55,2,second_stage_interaction_mag,-0.2354422430971651,-0.3133461801769106,-0.1661169250820431
neso_2026_jul_aug,standard,selected,SHIFT4,8,55,2,mag_rule_interaction,-0.004525518045518515,-0.016319410379837123,0.0070405437182727475
neso_2026_jul_aug,standard,selected,SHIFT8,8,55,2,plain_gain_F0,0.19719421390544278,0.13795607259005357,0.27142274668654115
neso_2026_jul_aug,standard,selected,SHIFT8,8,55,2,plain_gain_B0,0.007979043655028164,0.0056547980494674605,0.010395510843175245
neso_2026_jul_aug,standard,selected,SHIFT8,8,55,2,mag_gain_F0,0.18443383424792217,0.1331449369358861,0.24990537085882214
neso_2026_jul_aug,standard,selected,SHIFT8,8,55,2,mag_gain_B0,0.013481981496311562,0.010350762642233696,0.016210833086001672
neso_2026_jul_aug,standard,selected,SHIFT8,8,55,2,mag_specific_F0,-0.012760379657520632,-0.029555669735101216,0.0011566941034370848
neso_2026_jul_aug,standard,selected,SHIFT8,8,55,2,mag_specific_B0,0.005502937841283403,0.0033969294402231066,0.008119469305928734
neso_2026_jul_aug,standard,selected,SHIFT8,8,55,2,second_stage_interaction_mag,-0.17095185275161057,-0.23717299364015107,-0.1196009058942793
neso_2026_jul_aug,standard,selected,SHIFT8,8,55,2,mag_rule_interaction,0.018263317498804034,0.0044602999920151185,0.034853333541818826
neso_2026_jul_aug,standard,selected,SHIFT_POINT,8,55,2,plain_gain_F0,0.23499663335887236,0.17916138305769572,0.28977336331816067
neso_2026_jul_aug,standard,selected,SHIFT_POINT,8,55,2,plain_gain_B0,0.002502095304210536,-0.0004179278065662795,0.0056846150584170824
neso_2026_jul_aug,standard,selected,SHIFT_POINT,8,55,2,mag_gain_F0,0.24493594813874278,0.19051138992352432,0.29925994079617135
neso_2026_jul_aug,standard,selected,SHIFT_POINT,8,55,2,mag_gain_B0,0.0034146926451395134,8.870928709004895e-05,0.00656279023692307
neso_2026_jul_aug,standard,selected,SHIFT_POINT,8,55,2,mag_specific_F0,0.009939314779870428,0.0021967906369153717,0.0167548046952103
neso_2026_jul_aug,standard,selected,SHIFT_POINT,8,55,2,mag_specific_B0,0.0009125973409289781,-0.001896051999517269,0.004058028936295256
neso_2026_jul_aug,standard,selected,SHIFT_POINT,8,55,2,second_stage_interaction_mag,-0.2415212554936033,-0.2966214041548326,-0.18711182153344583
neso_2026_jul_aug,standard,selected,SHIFT_POINT,8,55,2,mag_rule_interaction,-0.009026717438941447,-0.017588941437936965,0.00038648409459864666
