key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8376,0.09408543548452672
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8400,0.08517504817730298
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8424,0.11283683121081595
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8448,0.19813296926541735
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8472,0.2965103409982389
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8496,0.2624847422474519
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8520,0.19724108839614035
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8544,0.20059494539151124
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8568,0.23821619640710895
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8592,0.18429569189614842
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8616,0.1184045929337903
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,7008,0.13079335283788648
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,7032,0.16003698583128867
