dataset,seed,arm,role,channel,valid_count,standardized_mse,standardized_mae,raw_mae
traffic,41000,LH,selected,column_021,3456,1.94681159867592,1.058013408082422,0.06180958114552111
traffic,41000,LH,selected,column_022,3456,1.0679415571698923,0.809689633986973,0.028799482140059802
traffic,41000,LH,selected,column_023,3456,0.7614495871308686,0.6744874304748818,0.04980549973679066
traffic,41000,LH,selected,column_024,3456,0.9356656196047988,0.6831672127328029,0.04394601867832477
traffic,41000,LH,selected,column_025,3456,1.1973493374559818,0.8287926063782067,0.0479108305027554
traffic,41000,LH,selected,column_026,3456,0.9052291274864411,0.7266248538345045,0.03313649627680119
traffic,41000,LH,selected,column_027,3456,0.20509536795313046,0.3163919312317173,0.022708949604426917
traffic,41000,LH,selected,column_028,3456,1.1256293016117123,0.7971397602404641,0.02908379147597862
traffic,41000,LH,selected,column_029,3456,2.8096362144308786,1.198486014005,0.037076569900339154
traffic,41000,LH,selected,column_030,3456,1.2313443339396866,0.8804929848586956,0.04937228445197121
traffic,41000,LH,selected,column_031,3456,0.6918323857267642,0.5997711107926307,0.03682596778414832
