panel,kind,condition,seed,new,baseline,new_nmae,baseline_nmae,gain_pct
ettm1,shape,STEP6_D17,81552,C3,M_MEAN,0.6341777593653728,0.6345536145300735,0.05923142758852418
ettm1,shape,STEP6_D17,81552,C3,M_ROTATE16,0.6341777593653728,0.6353497025640134,0.1844564015550887
ettm1,shape,STEP6_D17,81552,C3,M_RECENCY,0.6341777593653728,0.6331845868949022,-0.1568535449261388
ettm1,shape,STEP6_D17,81552,C3_W_RECENCY_G,C3,0.6338433013062623,0.6341777593653728,0.052738850294142825
ettm1,shape,STEP6_D17,81552,RECENCY_W_C3_G,M_RECENCY,0.6338232618204783,0.6331845868949022,-0.100867099230606
ettm1,shape,STEP6_D17,81552,C3,RECENCY_W_C3_G,0.6341777593653728,0.6338232618204783,-0.05593003069597202
ettm1,shape,STEP6_D17,81552,C3_W_RECENCY_G,M_RECENCY,0.6338433013062623,0.6331845868949022,-0.10403197187576207
ettm1,shape,STEP6_D17,81553,C2,C0,0.6172899751504237,0.6245085152486475,1.1558753679042688
ettm1,shape,STEP6_D17,81553,C3,C0,0.6235597969922504,0.6245085152486475,0.1519143827877767
ettm1,shape,STEP6_D17,81553,C3,C2,0.6235597969922504,0.6172899751504237,-1.015701225392296
ettm1,shape,STEP6_D17,81553,C3,M_MEAN,0.6235597969922504,0.6167817340777088,-1.098940279850713
ettm1,shape,STEP6_D17,81553,C3,M_ROTATE16,0.6235597969922504,0.6172931136681189,-1.0151876289196338
ettm1,shape,STEP6_D17,81553,C3,M_RECENCY,0.6235597969922504,0.6235415370760828,-0.002928420174397317
ettm1,shape,STEP6_D17,81553,C3_W_RECENCY_G,C3,0.6240324789174673,0.6235597969922504,-0.07580378457636705
ettm1,shape,STEP6_D17,81553,RECENCY_W_C3_G,M_RECENCY,0.6225723552322912,0.6235415370760828,0.15543180143802182
ettm1,shape,STEP6_D17,81553,C3,RECENCY_W_C3_G,0.6235597969922504,0.6225723552322912,-0.1586067469363961
ettm1,shape,STEP6_D17,81553,C3_W_RECENCY_G,M_RECENCY,0.6240324789174673,0.6235415370760828,-0.07873442460410995
ettm1,shape,STEP6_D63,81551,C2,C0,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81551,C3,C0,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81551,C3,C2,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81551,C3,M_MEAN,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81551,C3,M_ROTATE16,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81551,C3,M_RECENCY,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81551,C3_W_RECENCY_G,C3,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81551,RECENCY_W_C3_G,M_RECENCY,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81551,C3,RECENCY_W_C3_G,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81551,C3_W_RECENCY_G,M_RECENCY,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,STEP6_D63,81552,C2,C0,0.554387957570584,0.5714217824916471,2.980954776835465
ettm1,shape,STEP6_D63,81552,C3,C0,0.556250706692629,0.5714217824916471,2.654969807567653
ettm1,shape,STEP6_D63,81552,C3,C2,0.556250706692629,0.554387957570584,-0.3360010073465203
ettm1,shape,STEP6_D63,81552,C3,M_MEAN,0.556250706692629,0.555741286000562,-0.09166507957920622
ettm1,shape,STEP6_D63,81552,C3,M_ROTATE16,0.556250706692629,0.5562078365512052,-0.007707575946724887
ettm1,shape,STEP6_D63,81552,C3,M_RECENCY,0.556250706692629,0.5559489623800845,-0.054275541994486254
ettm1,shape,STEP6_D63,81552,C3_W_RECENCY_G,C3,0.5564404306974351,0.556250706692629,-0.03410764292492985
ettm1,shape,STEP6_D63,81552,RECENCY_W_C3_G,M_RECENCY,0.5558087950885426,0.5559489623800845,0.025212258863083203
ettm1,shape,STEP6_D63,81552,C3,RECENCY_W_C3_G,0.556250706692629,0.5558087950885426,-0.07950784658166121
ettm1,shape,STEP6_D63,81552,C3_W_RECENCY_G,M_RECENCY,0.5564404306974351,0.5559489623800845,-0.08840169702746259
ettm1,shape,STEP6_D63,81553,C2,C0,0.5478016974381558,0.5712133295547898,4.098579445770511
ettm1,shape,STEP6_D63,81553,C3,C0,0.5444298589015066,0.5712133295547898,4.688873537695359
ettm1,shape,STEP6_D63,81553,C3,C2,0.5444298589015066,0.5478016974381558,0.61552173942101
ettm1,shape,STEP6_D63,81553,C3,M_MEAN,0.5444298589015066,0.5494933603568869,0.9214854665562489
ettm1,shape,STEP6_D63,81553,C3,M_ROTATE16,0.5444298589015066,0.552233798893673,1.4131587033970883
ettm1,shape,STEP6_D63,81553,C3,M_RECENCY,0.5444298589015066,0.5433371069242665,-0.20111859899023532
ettm1,shape,STEP6_D63,81553,C3_W_RECENCY_G,C3,0.5447477341372956,0.5444298589015066,-0.05838681155923009
ettm1,shape,STEP6_D63,81553,RECENCY_W_C3_G,M_RECENCY,0.5430765176602771,0.5433371069242665,0.047960881130426625
ettm1,shape,STEP6_D63,81553,C3,RECENCY_W_C3_G,0.5444298589015066,0.5430765176602771,-0.2491989981559417
ettm1,shape,STEP6_D63,81553,C3_W_RECENCY_G,M_RECENCY,0.5447477341372956,0.5433371069242665,-0.25962283728684366
ettm1,shape,STEP8_D31,81551,C2,C0,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81551,C3,C0,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81551,C3,C2,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81551,C3,M_MEAN,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81551,C3,M_ROTATE16,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81551,C3,M_RECENCY,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81551,C3_W_RECENCY_G,C3,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81551,RECENCY_W_C3_G,M_RECENCY,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81551,C3,RECENCY_W_C3_G,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81551,C3_W_RECENCY_G,M_RECENCY,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,STEP8_D31,81552,C2,C0,0.5263556147765941,0.5380446180972785,2.1724970248789055
ettm1,shape,STEP8_D31,81552,C3,C0,0.5407800661969017,0.5380446180972785,-0.5084054384367986
ettm1,shape,STEP8_D31,81552,C3,C2,0.5407800661969017,0.5263556147765941,-2.740438406158141
ettm1,shape,STEP8_D31,81552,C3,M_MEAN,0.5407800661969017,0.5265124793410946,-2.709828810451431
ettm1,shape,STEP8_D31,81552,C3,M_ROTATE16,0.5407800661969017,0.5264243620019629,-2.7270212458148535
ettm1,shape,STEP8_D31,81552,C3,M_RECENCY,0.5407800661969017,0.5406903295021508,-0.016596689427283984
ettm1,shape,STEP8_D31,81552,C3_W_RECENCY_G,C3,0.541051730845222,0.5407800661969017,-0.0502356993723474
ettm1,shape,STEP8_D31,81552,RECENCY_W_C3_G,M_RECENCY,0.5406837562340646,0.5406903295021508,0.0012157177089244797
ettm1,shape,STEP8_D31,81552,C3,RECENCY_W_C3_G,0.5407800661969017,0.5406837562340646,-0.017812623687429863
ettm1,shape,STEP8_D31,81552,C3_W_RECENCY_G,M_RECENCY,0.541051730845222,0.5406903295021508,-0.06684072626266246
ettm1,shape,STEP8_D31,81553,C2,C0,0.5220245067610249,0.5366990216336944,2.734216810755652
ettm1,shape,STEP8_D31,81553,C3,C0,0.5363953093107376,0.5366990216336944,0.0565889466375924
ettm1,shape,STEP8_D31,81553,C3,C2,0.5363953093107376,0.5220245067610249,-2.752898065816578
ettm1,shape,STEP8_D31,81553,C3,M_MEAN,0.5363953093107376,0.5215114481158887,-2.853985516256885
ettm1,shape,STEP8_D31,81553,C3,M_ROTATE16,0.5363953093107376,0.5226895010575027,-2.622170184307415
ettm1,shape,STEP8_D31,81553,C3,M_RECENCY,0.5363953093107376,0.5367079611823998,0.058253630330618034
ettm1,shape,STEP8_D31,81553,C3_W_RECENCY_G,C3,0.5367977169567479,0.5363953093107376,-0.07502072427281181
ettm1,shape,STEP8_D31,81553,RECENCY_W_C3_G,M_RECENCY,0.5361966993893903,0.5367079611823998,0.09525884279473207
ettm1,shape,STEP8_D31,81553,C3,RECENCY_W_C3_G,0.5363953093107376,0.5361966993893903,-0.03704049681274579
ettm1,shape,STEP8_D31,81553,C3_W_RECENCY_G,M_RECENCY,0.5367977169567479,0.5367079611823998,-0.016723391646800145
ettm1,shape,STEP8_D33,81551,C2,C0,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81551,C3,C0,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81551,C3,C2,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81551,C3,M_MEAN,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81551,C3,M_ROTATE16,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81551,C3,M_RECENCY,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81551,C3_W_RECENCY_G,C3,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81551,RECENCY_W_C3_G,M_RECENCY,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81551,C3,RECENCY_W_C3_G,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81551,C3_W_RECENCY_G,M_RECENCY,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,STEP8_D33,81552,C2,C0,0.535263272127164,0.5501442339268098,2.7049200704020393
ettm1,shape,STEP8_D33,81552,C3,C0,0.5569112328750504,0.5501442339268098,-1.230040874906435
ettm1,shape,STEP8_D33,81552,C3,C2,0.5569112328750504,0.535263272127164,-4.044357585353531
ettm1,shape,STEP8_D33,81552,C3,M_MEAN,0.5569112328750504,0.5354040723366936,-4.01699606887409
ettm1,shape,STEP8_D33,81552,C3,M_ROTATE16,0.5569112328750504,0.533937485695127,-4.302703555269982
ettm1,shape,STEP8_D33,81552,C3,M_RECENCY,0.5569112328750504,0.5574178264792597,0.09088220364409372
ettm1,shape,STEP8_D33,81552,C3_W_RECENCY_G,C3,0.557334767256484,0.5569112328750504,-0.0760506085049073
ettm1,shape,STEP8_D33,81552,RECENCY_W_C3_G,M_RECENCY,0.557320225174358,0.5574178264792597,0.01750954136473526
ettm1,shape,STEP8_D33,81552,C3,RECENCY_W_C3_G,0.5569112328750504,0.557320225174358,0.0733855117458937
ettm1,shape,STEP8_D33,81552,C3_W_RECENCY_G,M_RECENCY,0.557334767256484,0.5574178264792597,0.014900711608090145
ettm1,shape,STEP8_D33,81553,C2,C0,0.5291674489785038,0.5487624681685077,3.5707651901563553
ettm1,shape,STEP8_D33,81553,C3,C0,0.5531894778042794,0.5487624681685077,-0.8067260231092055
ettm1,shape,STEP8_D33,81553,C3,C2,0.5531894778042794,0.5291674489785038,-4.539589287312995
ettm1,shape,STEP8_D33,81553,C3,M_MEAN,0.5531894778042794,0.5285454962837063,-4.662603634663265
ettm1,shape,STEP8_D33,81553,C3,M_ROTATE16,0.5531894778042794,0.5282884333788269,-4.713532012463428
ettm1,shape,STEP8_D33,81553,C3,M_RECENCY,0.5531894778042794,0.5551933815456327,0.3609379736794649
ettm1,shape,STEP8_D33,81553,C3_W_RECENCY_G,C3,0.5539168338512176,0.5531894778042794,-0.13148407121286176
ettm1,shape,STEP8_D33,81553,RECENCY_W_C3_G,M_RECENCY,0.55450150942753,0.5551933815456327,0.12461822152428637
ettm1,shape,STEP8_D33,81553,C3,RECENCY_W_C3_G,0.5531894778042794,0.55450150942753,0.23661461708284204
ettm1,shape,STEP8_D33,81553,C3_W_RECENCY_G,M_RECENCY,0.5539168338512176,0.5551933815456327,0.22992847840895836
ettm1,standard,FAULT,81551,C2,C0,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3,C0,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3,C2,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3,M_MEAN,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3,M_ROTATE16,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3,M_RECENCY,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3,C2_SHRINK,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3,C0_BIAS,0.41899356985425923,0.4190258292009115,0.007698653496801544
ettm1,standard,FAULT,81551,C1,C0,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3_W_RECENCY_G,C3,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,RECENCY_W_C3_G,M_RECENCY,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3,RECENCY_W_C3_G,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81551,C3_W_RECENCY_G,M_RECENCY,0.41899356985425923,0.41899356985425923,0.0
ettm1,standard,FAULT,81552,C2,C0,0.42831006937399724,0.4274018437956737,-0.21249921859431975
ettm1,standard,FAULT,81552,C3,C0,0.4274354295728717,0.4274018437956737,-0.007858126417925604
ettm1,standard,FAULT,81552,C3,C2,0.4274354295728717,0.42831006937399724,0.2042071535707568
ettm1,standard,FAULT,81552,C3,M_MEAN,0.4274354295728717,0.4284107693585098,0.22766462829554301
ettm1,standard,FAULT,81552,C3,M_ROTATE16,0.4274354295728717,0.428121517463032,0.16025540931134952
ettm1,standard,FAULT,81552,C3,M_RECENCY,0.4274354295728717,0.42765827268157497,0.05210775119722788
ettm1,standard,FAULT,81552,C3,C2_SHRINK,0.4274354295728717,0.42831006937399724,0.2042071535707568
ettm1,standard,FAULT,81552,C3,C0_BIAS,0.4274354295728717,0.4273111329783123,-0.029088077741623586
ettm1,standard,FAULT,81552,C1,C0,0.4274018437956737,0.4274018437956737,0.0
ettm1,standard,FAULT,81552,C3_W_RECENCY_G,C3,0.4274559450892919,0.4274354295728717,-0.004799676161781896
ettm1,standard,FAULT,81552,RECENCY_W_C3_G,M_RECENCY,0.4278134400572606,0.42765827268157497,-0.03628302913740722
ettm1,standard,FAULT,81552,C3,RECENCY_W_C3_G,0.4274354295728717,0.4278134400572606,0.08835872111411236
ettm1,standard,FAULT,81552,C3_W_RECENCY_G,M_RECENCY,0.4274559450892919,0.42765827268157497,0.04731057603876154
ettm1,standard,FAULT,81553,C2,C0,0.4218615141883118,0.4194180630038129,-0.5825812953784704
ettm1,standard,FAULT,81553,C3,C0,0.4198686080935971,0.4194180630038129,-0.10742147978974881
ettm1,standard,FAULT,81553,C3,C2,0.4198686080935971,0.4218615141883118,0.4724076569414426
ettm1,standard,FAULT,81553,C3,M_MEAN,0.4198686080935971,0.4220073935482193,0.5068123182959905
ettm1,standard,FAULT,81553,C3,M_ROTATE16,0.4198686080935971,0.42197290620134315,0.49868085766198167
ettm1,standard,FAULT,81553,C3,M_RECENCY,0.4198686080935971,0.4199078079768357,0.009335354688322361
ettm1,standard,FAULT,81553,C3,C2_SHRINK,0.4198686080935971,0.4218615141883118,0.4724076569414426
ettm1,standard,FAULT,81553,C3,C0_BIAS,0.4198686080935971,0.4194179706733792,-0.10744351738061209
ettm1,standard,FAULT,81553,C1,C0,0.4194180630038129,0.4194180630038129,0.0
ettm1,standard,FAULT,81553,C3_W_RECENCY_G,C3,0.41930219886548015,0.4198686080935971,0.1349015423393385
ettm1,standard,FAULT,81553,RECENCY_W_C3_G,M_RECENCY,0.4204778383368073,0.4199078079768357,-0.13575131234593307
ettm1,standard,FAULT,81553,C3,RECENCY_W_C3_G,0.4198686080935971,0.4204778383368073,0.14488997698903772
ettm1,standard,FAULT,81553,C3_W_RECENCY_G,M_RECENCY,0.41930219886548015,0.4199078079768357,0.14422430349019244
ettm1,standard,REFERENCE,81551,C2,C0,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3,C0,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3,C2,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3,M_MEAN,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3,M_ROTATE16,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3,M_RECENCY,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3,C2_SHRINK,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3,C0_BIAS,0.4045515146391231,0.40471055786826976,0.039298018313238536
ettm1,standard,REFERENCE,81551,C1,C0,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3_W_RECENCY_G,C3,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,RECENCY_W_C3_G,M_RECENCY,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3,RECENCY_W_C3_G,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81551,C3_W_RECENCY_G,M_RECENCY,0.4045515146391231,0.4045515146391231,0.0
ettm1,standard,REFERENCE,81552,C2,C0,0.41064018719864376,0.41012115197724214,-0.12655655990900794
ettm1,standard,REFERENCE,81552,C3,C0,0.40989964647879923,0.41012115197724214,0.05400977183814826
ettm1,standard,REFERENCE,81552,C3,C2,0.40989964647879923,0.41064018719864376,0.1803381020490047
ettm1,standard,REFERENCE,81552,C3,M_MEAN,0.40989964647879923,0.4105551578673509,0.15966463360410632
ettm1,standard,REFERENCE,81552,C3,M_ROTATE16,0.40989964647879923,0.4104437616783969,0.13256754040374963
ettm1,standard,REFERENCE,81552,C3,M_RECENCY,0.40989964647879923,0.4097095537522844,-0.046396947489713014
ettm1,standard,REFERENCE,81552,C3,C2_SHRINK,0.40989964647879923,0.41064018719864376,0.1803381020490047
ettm1,standard,REFERENCE,81552,C3,C0_BIAS,0.40989964647879923,0.41009023982443543,0.04647595263856941
ettm1,standard,REFERENCE,81552,C1,C0,0.41012115197724214,0.41012115197724214,0.0
ettm1,standard,REFERENCE,81552,C3_W_RECENCY_G,C3,0.40988421750663195,0.40989964647879923,0.003764085258384231
ettm1,standard,REFERENCE,81552,RECENCY_W_C3_G,M_RECENCY,0.4100573581311735,0.4097095537522844,-0.08489047319100163
ettm1,standard,REFERENCE,81552,C3,RECENCY_W_C3_G,0.40989964647879923,0.4100573581311735,0.03846087608159188
ettm1,standard,REFERENCE,81552,C3_W_RECENCY_G,M_RECENCY,0.40988421750663195,0.4097095537522844,-0.04263111581068735
ettm1,standard,REFERENCE,81553,C2,C0,0.4068688756839506,0.4049585987134873,-0.47172154796366605
ettm1,standard,REFERENCE,81553,C3,C0,0.40508651068919377,0.4049585987134873,-0.031586432813823784
ettm1,standard,REFERENCE,81553,C3,C2,0.40508651068919377,0.4068688756839506,0.43806865092854697
ettm1,standard,REFERENCE,81553,C3,M_MEAN,0.40508651068919377,0.40691521526307983,0.44940678187808114
ettm1,standard,REFERENCE,81553,C3,M_ROTATE16,0.40508651068919377,0.40679837516828943,0.4208139913015829
ettm1,standard,REFERENCE,81553,C3,M_RECENCY,0.40508651068919377,0.40514505332692075,0.014449796991533592
ettm1,standard,REFERENCE,81553,C3,C2_SHRINK,0.40508651068919377,0.4068688756839506,0.43806865092854697
ettm1,standard,REFERENCE,81553,C3,C0_BIAS,0.40508651068919377,0.4049035707887799,-0.045181103258107314
ettm1,standard,REFERENCE,81553,C1,C0,0.4049585987134873,0.4049585987134873,0.0
ettm1,standard,REFERENCE,81553,C3_W_RECENCY_G,C3,0.4046854073940425,0.40508651068919377,0.09901670003003016
ettm1,standard,REFERENCE,81553,RECENCY_W_C3_G,M_RECENCY,0.40561347062909797,0.40514505332692075,-0.11561718410004751
ettm1,standard,REFERENCE,81553,C3,RECENCY_W_C3_G,0.40508651068919377,0.40561347062909797,0.12991677497468102
ettm1,standard,REFERENCE,81553,C3_W_RECENCY_G,M_RECENCY,0.4046854073940425,0.40514505332692075,0.11345218930942647
ettm1,standard,SHIFT4,81551,C2,C0,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3,C0,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3,C2,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3,M_MEAN,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3,M_ROTATE16,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3,M_RECENCY,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3,C2_SHRINK,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3,C0_BIAS,0.5459466813770019,0.5459659501413459,0.0035292978140866182
ettm1,standard,SHIFT4,81551,C1,C0,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3_W_RECENCY_G,C3,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,RECENCY_W_C3_G,M_RECENCY,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3,RECENCY_W_C3_G,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81551,C3_W_RECENCY_G,M_RECENCY,0.5459466813770019,0.5459466813770019,0.0
ettm1,standard,SHIFT4,81552,C2,C0,0.550473234220879,0.5568625036863599,1.1473693098717819
ettm1,standard,SHIFT4,81552,C3,C0,0.5534885693262585,0.5568625036863599,0.6058828414135409
ettm1,standard,SHIFT4,81552,C3,C2,0.5534885693262585,0.550473234220879,-0.5477714297312364
ettm1,standard,SHIFT4,81552,C3,M_MEAN,0.5534885693262585,0.5500245346699397,-0.6297963887006208
ettm1,standard,SHIFT4,81552,C3,M_ROTATE16,0.5534885693262585,0.550718465104027,-0.5029982464285432
ettm1,standard,SHIFT4,81552,C3,M_RECENCY,0.5534885693262585,0.5517608817787578,-0.31312251458113227
ettm1,standard,SHIFT4,81552,C3,C2_SHRINK,0.5534885693262585,0.550473234220879,-0.5477714297312364
ettm1,standard,SHIFT4,81552,C3,C0_BIAS,0.5534885693262585,0.5570710140559787,0.6430858255641048
ettm1,standard,SHIFT4,81552,C1,C0,0.5568625036863599,0.5568625036863599,0.0
ettm1,standard,SHIFT4,81552,C3_W_RECENCY_G,C3,0.5536164420688471,0.5534885693262585,-0.023103050302242245
ettm1,standard,SHIFT4,81552,RECENCY_W_C3_G,M_RECENCY,0.5519016396432243,0.5517608817787578,-0.025510663969630087
ettm1,standard,SHIFT4,81552,C3,RECENCY_W_C3_G,0.5534885693262585,0.5519016396432243,-0.2875384976315898
ettm1,standard,SHIFT4,81552,C3_W_RECENCY_G,M_RECENCY,0.5536164420688471,0.5517608817787578,-0.3362979057354165
ettm1,standard,SHIFT4,81553,C2,C0,0.5383958774545965,0.5445913258921281,1.137632595852034
ettm1,standard,SHIFT4,81553,C3,C0,0.5399026172412077,0.5445913258921281,0.8609591133754368
ettm1,standard,SHIFT4,81553,C3,C2,0.5399026172412077,0.5383958774545965,-0.27985722954171344
ettm1,standard,SHIFT4,81553,C3,M_MEAN,0.5399026172412077,0.5380866287425904,-0.33748998797107355
ettm1,standard,SHIFT4,81553,C3,M_ROTATE16,0.5399026172412077,0.5391196617636197,-0.14522851476548304
ettm1,standard,SHIFT4,81553,C3,M_RECENCY,0.5399026172412077,0.5387704294460026,-0.21014289822276488
ettm1,standard,SHIFT4,81553,C3,C2_SHRINK,0.5399026172412077,0.5383958774545965,-0.27985722954171344
ettm1,standard,SHIFT4,81553,C3,C0_BIAS,0.5399026172412077,0.5445288161635821,0.8495783482989516
ettm1,standard,SHIFT4,81553,C1,C0,0.5445913258921281,0.5445913258921281,0.0
ettm1,standard,SHIFT4,81553,C3_W_RECENCY_G,C3,0.5402614577649709,0.5399026172412077,-0.0664639348475049
