panel,kind,arm,seed,condition,nmae,mae,pinball,crossing,nrmse
electricity_transfer,shape,C3,81551,STEP12_D17,0.5466698307211065,5403.959397066116,0.43841360860906464,0.0069179534912109375,0.7217499240256837
electricity_transfer,shape,C3,81551,STEP12_D63,0.4135866845782603,3345.8457685484896,0.327158441472834,0.0024576187133789062,0.5743299334847558
electricity_transfer,shape,C3,81551,STEP6_D17,0.4007410873369391,3307.8018420835883,0.3193670133524324,0.0009365081787109375,0.5533861472561421
electricity_transfer,shape,C3,81551,STEP6_D63,0.35204694845432705,2602.9764636006566,0.2782579496478057,0.0006160736083984375,0.5058718097089963
electricity_transfer,shape,C3,81551,STEP8_D31,0.3668678431773039,2812.8049894073,0.30304445722230416,0.006457328796386719,0.5138500906266431
electricity_transfer,shape,C3,81551,STEP8_D33,0.3739908195765827,3034.3010735177686,0.3018310098431654,0.004801750183105469,0.5223707540325618
electricity_transfer,shape,C3,81552,PAIRED_SHIFT8_D32,0.36859466761802157,2990.1691270620886,0.29504667242161453,0.004662513732910156,0.5183872385366356
electricity_transfer,shape,C3,81552,PULSE8_D32,6.990757770873129,86244.38649326266,6.796912436931269,0.004662513732910156,7.214352839104981
electricity_transfer,shape,C3,81552,RAMP8_D32,0.8171383019307666,7679.735172997914,0.6332306740672817,0.0003204345703125,1.0199287532266037
electricity_transfer,shape,C3,81552,STEP12_D17,0.5964889819700575,6204.672871344737,0.4847498447657412,0.006810188293457031,0.7716294113961222
electricity_transfer,shape,C3,81552,STEP12_D63,0.39097537007840955,3019.867542388136,0.30963056422220725,0.0041065216064453125,0.5475156140445964
electricity_transfer,shape,C3,81552,STEP6_D17,0.40805035702754555,3517.4702314229144,0.3268228092003623,0.001148223876953125,0.5646892603344686
electricity_transfer,shape,C3,81552,STEP6_D63,0.33763363489559667,2323.1786100934323,0.26677607442237045,0.0008020401000976562,0.4907981168571079
electricity_transfer,shape,C3,81552,STEP8_D31,0.3702389834358611,2993.0132618313614,0.2985287857970815,0.005904197692871094,0.5194072981521124
electricity_transfer,shape,C3,81552,STEP8_D33,0.3876976065917132,3415.8783904876136,0.3103052855838004,0.004790306091308594,0.5361115261247748
electricity_transfer,shape,C3,81553,PAIRED_SHIFT8_D32,0.34781816656818265,2357.222624052949,0.27701573223515263,0.0033712387084960938,0.4996410723947995
electricity_transfer,shape,C3,81553,PULSE8_D32,7.1420824271350405,88540.50066826143,6.976765085262745,0.0033712387084960938,7.371980418492931
electricity_transfer,shape,C3,81553,RAMP8_D32,0.8603352524122866,7462.5380894720865,0.6663351784511585,0.000110626220703125,1.0719947825614653
electricity_transfer,shape,C3,81553,STEP12_D17,0.48176544533366844,4137.808324975878,0.38981590153229156,0.004151344299316406,0.6457237065341387
electricity_transfer,shape,C3,81553,STEP12_D63,0.44601418643616064,3860.589189153323,0.35582721112676,0.0010204315185546875,0.6025937072266532
electricity_transfer,shape,C3,81553,STEP6_D17,0.3862441045731531,2817.2156149276943,0.30893330808623637,0.0008392333984375,0.5389806289991173
electricity_transfer,shape,C3,81553,STEP6_D63,0.3567230453515878,2671.5236491254636,0.28305513955228023,0.00051116943359375,0.5084150029363285
electricity_transfer,shape,C3,81553,STEP8_D31,0.3536030177935063,2358.4286935330642,0.28094904590030134,0.003787994384765625,0.5039224039517604
electricity_transfer,shape,C3,81553,STEP8_D33,0.35062942314256673,2443.5854420406645,0.2797227189567168,0.0027866363525390625,0.5011787043532108
electricity_transfer,shape,C3_W_RECENCY_G,81551,PAIRED_SHIFT8_D32,0.36264121288254725,2812.4526590038126,0.2939343306752174,0.0052127838134765625,0.510814062729912
electricity_transfer,shape,C3_W_RECENCY_G,81551,PULSE8_D32,7.059649684209614,87243.35958806399,6.883572586940378,0.0052127838134765625,7.286109799732845
electricity_transfer,shape,C3_W_RECENCY_G,81551,RAMP8_D32,0.9697163154417617,8566.802540559143,0.7633960964058838,0.0007696151733398438,1.1616957303686173
electricity_transfer,shape,C3_W_RECENCY_G,81551,STEP12_D17,0.546655300495846,5403.955098820776,0.43844073306427006,0.006916999816894531,0.7216775296608211
electricity_transfer,shape,C3_W_RECENCY_G,81551,STEP12_D63,0.41355423656330953,3345.84341487287,0.3271432186606168,0.0024547576904296875,0.5743346144928146
electricity_transfer,shape,C3_W_RECENCY_G,81551,STEP6_D17,0.4007219979432268,3307.799439286332,0.3193841248678759,0.0009326934814453125,0.5533271222267011
electricity_transfer,shape,C3_W_RECENCY_G,81551,STEP6_D63,0.3522890903616176,2604.2472442903836,0.2784719895353219,0.0006151199340820312,0.5065822646738108
electricity_transfer,shape,C3_W_RECENCY_G,81551,STEP8_D31,0.3667801623279008,2812.7931698597263,0.3027177992098375,0.0064544677734375,0.5137020900948064
electricity_transfer,shape,C3_W_RECENCY_G,81551,STEP8_D33,0.37388532085503906,3034.2835920717357,0.3015151960094276,0.004792213439941406,0.522234554987707
electricity_transfer,shape,C3_W_RECENCY_G,81552,PAIRED_SHIFT8_D32,0.3686940538252986,2990.204087273092,0.29509965539401584,0.0046634674072265625,0.5183767715816534
electricity_transfer,shape,C3_W_RECENCY_G,81552,PULSE8_D32,6.99029038304693,86244.27083037578,6.796372424480333,0.0046634674072265625,7.213887020521099
electricity_transfer,shape,C3_W_RECENCY_G,81552,RAMP8_D32,0.8175124605250012,7679.8345970387445,0.6334985513703245,0.0003223419189453125,1.0202116382906234
electricity_transfer,shape,C3_W_RECENCY_G,81552,STEP12_D17,0.596816556307822,6204.814747233036,0.48496788474500147,0.0068035125732421875,0.7719068452206626
electricity_transfer,shape,C3_W_RECENCY_G,81552,STEP12_D63,0.3908807488972714,3019.8548294800744,0.3095511648251163,0.0041065216064453125,0.5473978953294911
electricity_transfer,shape,C3_W_RECENCY_G,81552,STEP6_D17,0.40796828129747204,3517.47278099291,0.32676184255100726,0.00115203857421875,0.5645167121684066
electricity_transfer,shape,C3_W_RECENCY_G,81552,STEP6_D63,0.337747896674462,2324.7548820579923,0.2668237843044699,0.0008001327514648438,0.49057351047882075
electricity_transfer,shape,C3_W_RECENCY_G,81552,STEP8_D31,0.3703122999466904,2993.0383935054974,0.2985585322608246,0.0058994293212890625,0.5193719892989372
electricity_transfer,shape,C3_W_RECENCY_G,81552,STEP8_D33,0.38776590081392953,3415.905557515879,0.3103390224528903,0.004794120788574219,0.5360765896560598
electricity_transfer,shape,C3_W_RECENCY_G,81553,PAIRED_SHIFT8_D32,0.3477734570189955,2357.2258383290114,0.2769662326990782,0.0033721923828125,0.4995206465329535
electricity_transfer,shape,C3_W_RECENCY_G,81553,PULSE8_D32,7.141543488263924,88540.39715130714,6.97617418882869,0.0033721923828125,7.371471972666529
electricity_transfer,shape,C3_W_RECENCY_G,81553,RAMP8_D32,0.860569216392676,7462.578331933952,0.6664690589665981,0.00011157989501953125,1.0721511957834928
electricity_transfer,shape,C3_W_RECENCY_G,81553,STEP12_D17,0.4819019166027246,4137.843348277564,0.3899511762222539,0.004149436950683594,0.6457441162716117
electricity_transfer,shape,C3_W_RECENCY_G,81553,STEP12_D63,0.4459713622565649,3860.5852767049046,0.3557930318455041,0.0010194778442382812,0.6025298957428571
electricity_transfer,shape,C3_W_RECENCY_G,81553,STEP6_D17,0.386332493121256,2817.245516167005,0.30902881086158945,0.000843048095703125,0.5389888851480996
electricity_transfer,shape,C3_W_RECENCY_G,81553,STEP6_D63,0.35652324498402604,2671.135635064833,0.2829268139092273,0.0005102157592773438,0.5085555110256139
electricity_transfer,shape,C3_W_RECENCY_G,81553,STEP8_D31,0.35353305336019547,2358.4262674783927,0.28088666147317637,0.0037841796875,0.5037919923058403
electricity_transfer,shape,C3_W_RECENCY_G,81553,STEP8_D33,0.3505807640061029,2443.586402373514,0.27967307236971595,0.002788543701171875,0.501076752590691
electricity_transfer,shape,M_MEAN,81551,PAIRED_SHIFT8_D32,0.36548051354993705,2878.0690166954478,0.29671376599590765,0.0040340423583984375,0.5145414187434301
electricity_transfer,shape,M_MEAN,81551,PULSE8_D32,7.032108206730539,86891.42535756761,6.849387619849393,0.0040340423583984375,7.258461440289615
electricity_transfer,shape,M_MEAN,81551,RAMP8_D32,1.0115192560677995,9198.895373689813,0.795473827332841,0.0007638931274414062,1.206580431430952
electricity_transfer,shape,M_MEAN,81551,STEP12_D17,0.5806310049153406,5885.507213875748,0.4623658138002039,0.005515098571777344,0.7604750357031484
electricity_transfer,shape,M_MEAN,81551,STEP12_D63,0.4201692093492767,3497.850085501945,0.3323656190596137,0.002361297607421875,0.5813849728180159
electricity_transfer,shape,M_MEAN,81551,STEP6_D17,0.41615360022698195,3576.6989771733993,0.3306831646438832,0.0007076263427734375,0.5708440627992507
electricity_transfer,shape,M_MEAN,81551,STEP6_D63,0.35098661036866347,2611.8956102697844,0.2771126295124744,0.0005216598510742188,0.5052605306731319
electricity_transfer,shape,M_MEAN,81551,STEP8_D31,0.36643990826493916,2837.8728769239437,0.3031054231865905,0.004914283752441406,0.5139412092736855
electricity_transfer,shape,M_MEAN,81551,STEP8_D33,0.37889597433652505,3154.0301541451836,0.30599919760333855,0.0037946701049804688,0.527957501686015
electricity_transfer,shape,M_MEAN,81552,PAIRED_SHIFT8_D32,0.385800732468245,3308.9616030980596,0.3089814503162916,0.005344390869140625,0.5340751985687162
electricity_transfer,shape,M_MEAN,81552,PULSE8_D32,6.941877084028484,85666.35155268013,6.7545775079118995,0.005344390869140625,7.164548016047271
electricity_transfer,shape,M_MEAN,81552,RAMP8_D32,0.8302024146008823,7672.811397972394,0.6441549671343709,0.00032711029052734375,1.0294564512817486
electricity_transfer,shape,M_MEAN,81552,STEP12_D17,0.6032037155243591,6301.527962124952,0.49151184998034486,0.008337974548339844,0.7758854831896351
electricity_transfer,shape,M_MEAN,81552,STEP12_D63,0.3680749165577903,2700.931061059485,0.2940219330749161,0.004752159118652344,0.5236174708549124
electricity_transfer,shape,M_MEAN,81552,STEP6_D17,0.41110282649575264,3595.7776975505967,0.3289086598955914,0.0013675689697265625,0.5665362994847516
electricity_transfer,shape,M_MEAN,81552,STEP6_D63,0.32625171735950426,2168.045638108948,0.2593159031654558,0.0009613037109375,0.47959825120310584
electricity_transfer,shape,M_MEAN,81552,STEP8_D31,0.3868038527008133,3343.354025850139,0.3119795120613939,0.006653785705566406,0.5341436376849146
electricity_transfer,shape,M_MEAN,81552,STEP8_D33,0.408397097492481,3788.479656316081,0.3275452003477068,0.005343437194824219,0.5549833443975123
electricity_transfer,shape,M_MEAN,81553,PAIRED_SHIFT8_D32,0.34657122089274073,2351.5625376393687,0.2770649934662185,0.0034036636352539062,0.49729017474818216
electricity_transfer,shape,M_MEAN,81553,PULSE8_D32,7.100877816292739,88019.7190026909,6.933917368607385,0.0034036636352539062,7.330108618904842
electricity_transfer,shape,M_MEAN,81553,RAMP8_D32,0.8979263483362312,8115.978821776857,0.6990292151956659,0.00011920928955078125,1.1073430356615575
electricity_transfer,shape,M_MEAN,81553,STEP12_D17,0.49637060278496725,4384.207416564214,0.3983849877548455,0.004881858825683594,0.6662899289537371
electricity_transfer,shape,M_MEAN,81553,STEP12_D63,0.44964648758019893,3961.6993687814356,0.35704498413255203,0.0013866424560546875,0.6045874083497649
electricity_transfer,shape,M_MEAN,81553,STEP6_D17,0.3870703613157188,2890.1252144630357,0.3094780598414538,0.0009403228759765625,0.541210948875451
electricity_transfer,shape,M_MEAN,81553,STEP6_D63,0.35674204462338743,2679.2374828684356,0.2828108527015019,0.000652313232421875,0.5082719590456332
electricity_transfer,shape,M_MEAN,81553,STEP8_D31,0.3505502602934744,2332.218659573905,0.2800371188972803,0.0040416717529296875,0.5003470331324702
electricity_transfer,shape,M_MEAN,81553,STEP8_D33,0.35441356507353133,2547.6557932988703,0.28366006386834147,0.002841949462890625,0.5042514685946867
electricity_transfer,shape,M_RECENCY,81551,PAIRED_SHIFT8_D32,0.36409056038652027,2837.7924153936433,0.29562451586870714,0.00496673583984375,0.5121096089550581
electricity_transfer,shape,M_RECENCY,81551,PULSE8_D32,7.053460136866922,87148.62110665711,6.877322347161327,0.00496673583984375,7.27984517612427
electricity_transfer,shape,M_RECENCY,81551,RAMP8_D32,0.9746158369713824,8630.592833808732,0.7674752681482501,0.00078582763671875,1.166865138729392
electricity_transfer,shape,M_RECENCY,81551,STEP12_D17,0.5544311859061194,5521.612270137263,0.4445273700816409,0.0066928863525390625,0.7306008107155473
electricity_transfer,shape,M_RECENCY,81551,STEP12_D63,0.41156785739878077,3306.5179679061125,0.3256209162364911,0.0025091171264648438,0.572419568444066
electricity_transfer,shape,M_RECENCY,81551,STEP6_D17,0.4037243207520974,3350.445889566217,0.3217458342007528,0.0009002685546875,0.5567434044830049
electricity_transfer,shape,M_RECENCY,81551,STEP6_D63,0.35205169690608756,2590.1610537430547,0.27830336031679637,0.00061798095703125,0.5063670877666644
electricity_transfer,shape,M_RECENCY,81551,STEP8_D31,0.36839058531092905,2840.612003304041,0.3044284340260416,0.006178855895996094,0.5152268818145898
electricity_transfer,shape,M_RECENCY,81551,STEP8_D33,0.3756420954584595,3067.673382760672,0.3034770068727126,0.004662513732910156,0.5238329649883682
electricity_transfer,shape,M_RECENCY,81552,PAIRED_SHIFT8_D32,0.36919382734850503,2998.8976187737494,0.29549403709069155,0.004778861999511719,0.518671495860518
electricity_transfer,shape,M_RECENCY,81552,PULSE8_D32,6.989552635676003,86232.03732819462,6.795442748070419,0.004778861999511719,7.213162414066933
electricity_transfer,shape,M_RECENCY,81552,RAMP8_D32,0.8149982638648304,7579.086439412402,0.6317718507064137,0.00036144256591796875,1.015822212820338
electricity_transfer,shape,M_RECENCY,81552,STEP12_D17,0.6071134637653456,6369.3234923209875,0.49275660659420456,0.006445884704589844,0.7826122938810751
electricity_transfer,shape,M_RECENCY,81552,STEP12_D63,0.3888137537523539,2988.3215595189986,0.3078376389876812,0.004694938659667969,0.5451565932452056
electricity_transfer,shape,M_RECENCY,81552,STEP6_D17,0.4117101628268933,3574.2277645196423,0.3294974980656323,0.00109100341796875,0.5686265466421003
electricity_transfer,shape,M_RECENCY,81552,STEP6_D63,0.33717704050486536,2315.461081622398,0.26635932290791087,0.0008716583251953125,0.48995431560721053
electricity_transfer,shape,M_RECENCY,81552,STEP8_D31,0.3709139970111602,2998.164482842541,0.2991480428670827,0.006127357482910156,0.5197735055950595
electricity_transfer,shape,M_RECENCY,81552,STEP8_D33,0.389552704081197,3450.0882125537323,0.3120265826231629,0.0049800872802734375,0.5376617295486315
electricity_transfer,shape,M_RECENCY,81553,PAIRED_SHIFT8_D32,0.3476004515683388,2357.5648989861356,0.27689096353504633,0.003482818603515625,0.49923326310135363
electricity_transfer,shape,M_RECENCY,81553,PULSE8_D32,7.138478518597204,88486.04684630697,6.972992064033843,0.003482818603515625,7.368194905231427
electricity_transfer,shape,M_RECENCY,81553,RAMP8_D32,0.8560509381746838,7405.839340662609,0.6629942786906462,0.00010776519775390625,1.0679411461813912
electricity_transfer,shape,M_RECENCY,81553,STEP12_D17,0.48414911384612286,4173.764781886143,0.3914866605499993,0.004097938537597656,0.648305822520353
electricity_transfer,shape,M_RECENCY,81553,STEP12_D63,0.44595747804122055,3853.6839274252357,0.35560850420622364,0.0010471343994140625,0.6022711180773946
electricity_transfer,shape,M_RECENCY,81553,STEP6_D17,0.38677548730405054,2822.6027782047668,0.3092756342639591,0.0008325576782226562,0.5394209713322055
electricity_transfer,shape,M_RECENCY,81553,STEP6_D63,0.3569100174440835,2674.898193911901,0.2831459034904324,0.0005397796630859375,0.5086967208120331
electricity_transfer,shape,M_RECENCY,81553,STEP8_D31,0.3532441489222756,2358.7643125176305,0.2808080523938974,0.0038557052612304688,0.5034078375355633
electricity_transfer,shape,M_RECENCY,81553,STEP8_D33,0.3507696356514363,2452.080992391165,0.27988352740674605,0.002849578857421875,0.5012414990741283
electricity_transfer,shape,M_ROTATE16,81551,PAIRED_SHIFT8_D32,0.3667490176341135,2900.7897984102074,0.2972787335506271,0.004230499267578125,0.5157614664395102
electricity_transfer,shape,M_ROTATE16,81551,PULSE8_D32,7.0266692851888175,86816.01424773352,6.84374425073668,0.004230499267578125,7.252802757142085
electricity_transfer,shape,M_ROTATE16,81551,RAMP8_D32,1.0094368779628786,9183.350971385074,0.7932917721961849,0.0007810592651367188,1.2037896772136987
electricity_transfer,shape,M_ROTATE16,81551,STEP12_D17,0.5834522894262831,5927.115957398172,0.4642564457251897,0.0055408477783203125,0.7632701222732822
