source,arm,seed,role,condition,subset,count,mean,std,min,p10,p25,median,p75,p90,max,histogram
electricity,B4,81551,V_SELECT,BURST16,all_slots,262144,0.020374415442347527,0.0014504477148875594,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.03353704884648323,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,BURST16,clipped_slots,7923,0.028040632605552673,0.0019328596536070108,0.022458691149950027,0.02461349405348301,0.027364879846572876,0.02885476127266884,0.0291242441162467,0.02963366247713566,0.03353704884648323,"[7923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,SHIFT4,all_slots,262144,0.020333563908934593,0.0010515255853533745,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.032076045870780945,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,SHIFT4,clipped_slots,4016,0.026860293000936508,0.0023530488833785057,0.022376591339707375,0.023408489301800728,0.02520856261253357,0.02686815895140171,0.028732530772686005,0.02993331104516983,0.032076045870780945,"[4016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,SHIFT8,all_slots,262144,0.02048812434077263,0.001419812091626227,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.032225027680397034,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,SHIFT8,clipped_slots,17848,0.025288358330726624,0.0016055450541898608,0.02237219177186489,0.023403655737638474,0.02440476417541504,0.025191450491547585,0.02571909688413143,0.027287157252430916,0.032225027680397034,"[17848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,SHIFT_POINT,all_slots,262144,0.020345313474535942,0.0010730690555647016,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.032490525394678116,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,SHIFT_POINT,clipped_slots,4788,0.02648811973631382,0.0022722501307725906,0.02237219177186489,0.023566747084259987,0.02473248355090618,0.026280881837010384,0.028178295120596886,0.029708148911595345,0.032490525394678116,"[4788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,REFERENCE,all_slots,524288,0.02023334428668022,0.0008760539349168539,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,REFERENCE,clipped_slots,8088,0.026031482964754105,0.0020396956242620945,0.022376038134098053,0.023313364014029503,0.0244615338742733,0.02617153339087963,0.027153389528393745,0.02902669832110405,0.033569999039173126,"[8088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,POINT4,all_slots,524288,0.02023932710289955,0.0008856531931087375,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,POINT4,clipped_slots,8153,0.026034465059638023,0.0020633211825042963,0.022376038134098053,0.023239852860569954,0.0244615338742733,0.026134224608540535,0.027260838076472282,0.02902669832110405,0.033569999039173126,"[8153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,POINT8,all_slots,524288,0.020249128341674805,0.000920397462323308,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,POINT8,clipped_slots,9936,0.025855127722024918,0.0018891461659222841,0.022382553666830063,0.023408489301800728,0.02461349405348301,0.025579136796295643,0.02686815895140171,0.028410889208316803,0.033569999039173126,"[9936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,POINT16,all_slots,524288,0.020265139639377594,0.0010243053548038006,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,POINT16,clipped_slots,10000,0.02662019059062004,0.002171900123357773,0.022376038134098053,0.023437129333615303,0.024962574243545532,0.02658797986805439,0.02877759374678135,0.02921518888324499,0.033569999039173126,"[10000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,BURST4,all_slots,524288,0.020255275070667267,0.0008895174833014607,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,BURST4,clipped_slots,8198,0.025853019207715988,0.0020711086690425873,0.022376038134098053,0.023214910179376602,0.02430132031440735,0.025612646713852882,0.027090365067124367,0.0289313904941082,0.033569999039173126,"[8198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,BURST8,all_slots,524288,0.02030029520392418,0.001045155106112361,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,BURST8,clipped_slots,15249,0.02559027634561062,0.001672456506639719,0.02237219177186489,0.023589665070176125,0.02461349405348301,0.025191450491547585,0.026386577636003494,0.027928516268730164,0.033569999039173126,"[15249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,BURST16,all_slots,524288,0.020358886569738388,0.0013658140087500215,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,BURST16,clipped_slots,15712,0.027496516704559326,0.0020520819816738367,0.02237936109304428,0.024131841957569122,0.02617153339087963,0.028527405112981796,0.028973955661058426,0.029241131618618965,0.033569999039173126,"[15712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,SHIFT4,all_slots,524288,0.020313432440161705,0.0009237618651241064,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,SHIFT4,clipped_slots,8001,0.02563355676829815,0.001958944136276841,0.022374574095010757,0.023195534944534302,0.024131841957569122,0.025391941890120506,0.02690373919904232,0.028161494061350822,0.033569999039173126,"[8001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,SHIFT8,all_slots,524288,0.020471295341849327,0.0013318423880264163,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.02237219177186489,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,SHIFT8,clipped_slots,35271,0.02501864731311798,0.001298706280067563,0.02237219177186489,0.023372022435069084,0.02427749987691641,0.025191450491547585,0.025467123836278915,0.026386577636003494,0.033569999039173126,"[35271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,SHIFT_POINT,all_slots,524288,0.020326633006334305,0.0009491528035141528,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.033569999039173126,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,E_DISCOVERY,SHIFT_POINT,clipped_slots,9608,0.02542123757302761,0.0018136725993826985,0.02237219177186489,0.02312994934618473,0.02407667227089405,0.025191450491547585,0.02648887038230896,0.027928516268730164,0.033569999039173126,"[9608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,REFERENCE,all_slots,262144,0.0201815627515316,0.000976305513177067,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.03170867636799812,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,REFERENCE,clipped_slots,3966,0.027021411806344986,0.002243172377347946,0.022348277270793915,0.02395995520055294,0.025354383513331413,0.027215752750635147,0.029086299240589142,0.02969193458557129,0.03170867636799812,"[3966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,POINT4,all_slots,262144,0.020187858492136,0.0009821498533710837,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.03170867636799812,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,POINT4,clipped_slots,4002,0.026984501630067825,0.0022575834300369024,0.022267771884799004,0.023784035816788673,0.025191273540258408,0.02717244066298008,0.029086299240589142,0.02969193458557129,0.03170867636799812,"[4002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,POINT8,all_slots,262144,0.02019825577735901,0.0010163484839722514,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.03173724189400673,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,POINT8,clipped_slots,4919,0.026605328544974327,0.0022106433752924204,0.02228528819978237,0.023986689746379852,0.02499542385339737,0.026107903569936752,0.02854965254664421,0.02955014444887638,0.03173724189400673,"[4919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,POINT16,all_slots,262144,0.020211737602949142,0.0011038422817364335,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.03266618773341179,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,POINT16,clipped_slots,4970,0.0273232851177454,0.002152268309146166,0.022284887731075287,0.024102529510855675,0.025727244094014168,0.02798820659518242,0.02895993646234274,0.02958142403513193,0.03266618773341179,"[4970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,BURST4,all_slots,262144,0.020204199478030205,0.0009838108671829104,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.03170867636799812,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,BURST4,clipped_slots,4127,0.026723302900791168,0.002285156399011612,0.02224128693342209,0.023727478832006453,0.024662485346198082,0.02691098488867283,0.028916653245687485,0.02955014444887638,0.03170867636799812,"[4127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,BURST8,all_slots,262144,0.02024705708026886,0.001112982863560319,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.03189172223210335,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,BURST8,clipped_slots,7846,0.025860294699668884,0.001967821503058076,0.022270560264587402,0.023633086122572422,0.02457942208275199,0.02525886707007885,0.027215752750635147,0.02916806936264038,0.03189172223210335,"[7846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,BURST16,all_slots,262144,0.020306000486016273,0.001412707264535129,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.0331304594874382,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,BURST16,clipped_slots,7923,0.02777559868991375,0.0018864707089960575,0.02232351526618004,0.024430712684988976,0.027117352932691574,0.02857048809528351,0.02883320953696966,0.029329750314354898,0.0331304594874382,"[7923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,SHIFT4,all_slots,262144,0.02026558481156826,0.0010224804282188416,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.03170867636799812,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,SHIFT4,clipped_slots,4016,0.02662345953285694,0.0022968112025409937,0.02224317006766796,0.023252686485648155,0.025012139230966568,0.026632627472281456,0.02845131978392601,0.029621757566928864,0.03170867636799812,"[4016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,SHIFT8,all_slots,262144,0.020416472107172012,0.0013819294981658459,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.03185369446873665,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,SHIFT8,clipped_slots,17848,0.025089368224143982,0.0015675820177420974,0.022238867357373238,0.023247960954904556,0.02422672137618065,0.02499542385339737,0.02551080659031868,0.027041519060730934,0.03185369446873665,"[17848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,SHIFT_POINT,all_slots,262144,0.020277027040719986,0.0010434709256514907,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.03211212530732155,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,V_SELECT,SHIFT_POINT,clipped_slots,4788,0.02626028284430504,0.002217961009591818,0.022238867357373238,0.023407453298568727,0.024546991102397442,0.026059364899992943,0.027910852804780006,0.029402336105704308,0.03211212530732155,"[4788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,E_DISCOVERY,REFERENCE,all_slots,524288,0.020168457180261612,0.0008521683630533516,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.033162519335746765,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,E_DISCOVERY,REFERENCE,clipped_slots,8088,0.025814717635512352,0.001991279423236847,0.022242631763219833,0.023159651085734367,0.024282202124595642,0.02595260739326477,0.02691098488867283,0.028738118708133698,0.033162519335746765,"[8088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,E_DISCOVERY,POINT4,all_slots,524288,0.02017425186932087,0.0008614636608399451,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.033162519335746765,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,E_DISCOVERY,POINT4,clipped_slots,8153,0.02581760101020336,0.0020143561996519566,0.022242631763219833,0.023087752982974052,0.024282202124595642,0.02591617964208126,0.02701583504676819,0.028738118708133698,0.033162519335746765,"[8153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,E_DISCOVERY,POINT8,all_slots,524288,0.020183827728033066,0.0008953921496868134,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.033162519335746765,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,E_DISCOVERY,POINT8,clipped_slots,9936,0.025642666965723038,0.0018442858709022403,0.02224900759756565,0.023252686485648155,0.024430712684988976,0.025374114513397217,0.026632627472281456,0.02813768945634365,0.033162519335746765,"[9936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81552,E_DISCOVERY,POINT16,all_slots,524288,0.020199449732899666,0.000996897229924798,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.02000211924314499,0.033162519335746765,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
